Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
closure_compiler acg,591,416,138,124,175,453,161,0.4822,0.8986,0.9200,0.9091
wala,591,416,591,416,175,0,0,0.7039,0.7039,0.0000,0.0000
wala npm_cg,591,416,591,416,175,0,0,0.7039,0.7039,0.0000,0.0000
wala npm_cg tajs,591,416,591,416,175,0,0,0.7039,0.7039,0.0000,0.0000
wala npm_cg tajs acg,591,416,155,137,175,436,157,0.4975,0.8839,0.8971,0.8905
wala npm_cg acg,591,416,155,137,175,436,157,0.4975,0.8839,0.8971,0.8905
wala tajs,591,416,591,416,175,0,0,0.7039,0.7039,0.0000,0.0000
wala tajs acg,591,416,155,137,175,436,157,0.4975,0.8839,0.8971,0.8905
wala acg,591,416,155,137,175,436,157,0.4975,0.8839,0.8971,0.8905
npm_cg,591,416,591,416,175,0,0,0.7039,0.7039,0.0000,0.0000
npm_cg tajs,591,416,591,416,175,0,0,0.7039,0.7039,0.0000,0.0000
npm_cg tajs acg,591,416,155,137,175,436,157,0.4975,0.8839,0.8971,0.8905
npm_cg acg,591,416,155,137,175,436,157,0.4975,0.8839,0.8971,0.8905
tajs,591,416,591,416,175,0,0,0.7039,0.7039,0.0000,0.0000
tajs acg,591,416,155,137,175,436,157,0.4975,0.8839,0.8971,0.8905
acg,591,416,155,137,175,436,157,0.4975,0.8839,0.8971,0.8905
